Country Name,Series Name,2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2018 [YR2018]
Belarus,PISA: Male 15-year-olds by mathematics proficiency level (%). Below Level 1,..,..,..,..,..,..,..,..,..,11.70623348
Belarus,PISA: Male 15-year-olds by mathematics proficiency level (%). Level 1,..,..,..,..,..,..,..,..,..,17.33635832
Belarus,PISA: Male 15-year-olds by mathematics proficiency level (%). Level 2,..,..,..,..,..,..,..,..,..,23.56060953
Belarus,PISA: Male 15-year-olds by mathematics proficiency level (%). Level 3,..,..,..,..,..,..,..,..,..,22.8738838
Belarus,PISA: Male 15-year-olds by mathematics proficiency level (%). Level 4,..,..,..,..,..,..,..,..,..,15.86521367
Belarus,PISA: Male 15-year-olds by mathematics proficiency level (%). Level 5,..,..,..,..,..,..,..,..,..,7.071871191
Belarus,PISA: Male 15-year-olds by mathematics proficiency level (%). Level 6,..,..,..,..,..,..,..,..,..,1.585830016
Belarus,PISA: Male 15-year-olds by reading proficiency level (%). Below Level 1C,..,..,..,..,..,..,..,..,..,0
Belarus,PISA: Male 15-year-olds by reading proficiency level (%). Level 1A,..,..,..,..,..,..,..,..,..,10
Belarus,PISA: Male 15-year-olds by reading proficiency level (%). Level 1B,..,..,..,..,..,..,..,..,..,4
Belarus,PISA: Male 15-year-olds by reading proficiency level (%). Level 1C,..,..,..,..,..,..,..,..,..,1
Belarus,PISA: Male 15-year-olds by reading proficiency level (%). Level 2,..,..,..,..,..,..,..,..,..,15
Belarus,PISA: Male 15-year-olds by reading proficiency level (%). Level 3,..,..,..,..,..,..,..,..,..,13
Belarus,PISA: Male 15-year-olds by reading proficiency level (%). Level 4,..,..,..,..,..,..,..,..,..,8
Belarus,PISA: Male 15-year-olds by reading proficiency level (%). Level 5,..,..,..,..,..,..,..,..,..,2
Belarus,PISA: Male 15-year-olds by reading proficiency level (%). Level 6,..,..,..,..,..,..,..,..,..,0
Belarus,PISA: Male 15-year-olds by science proficiency level (%). Below Level 1B,..,..,..,..,..,..,..,..,..,0.603169882
Belarus,PISA: Male 15-year-olds by science proficiency level (%). Level 1A,..,..,..,..,..,..,..,..,..,19.12755909
Belarus,PISA: Male 15-year-olds by science proficiency level (%). Level 1B,..,..,..,..,..,..,..,..,..,5.346750247
Belarus,PISA: Male 15-year-olds by science proficiency level (%). Level 2,..,..,..,..,..,..,..,..,..,29.71273074
Belarus,PISA: Male 15-year-olds by science proficiency level (%). Level 3,..,..,..,..,..,..,..,..,..,27.91745416
Belarus,PISA: Male 15-year-olds by science proficiency level (%). Level 4,..,..,..,..,..,..,..,..,..,13.92111759
Belarus,PISA: Male 15-year-olds by science proficiency level (%). Level 5,..,..,..,..,..,..,..,..,..,3.172409489
Belarus,PISA: Male 15-year-olds by science proficiency level (%). Level 6,..,..,..,..,..,..,..,..,..,0.198808802
Belarus,PISA: Mean performance on the mathematics scale,..,..,..,..,..,..,..,..,..,471.8651443
Belarus,PISA: Mean performance on the mathematics scale. Female,..,..,..,..,..,..,..,..,..,468.6088454
Belarus,PISA: Mean performance on the mathematics scale. Male,..,..,..,..,..,..,..,..,..,474.8704463
Belarus,PISA: Mean performance on the reading scale,..,..,..,..,..,..,..,..,..,473.7884469
Belarus,PISA: Mean performance on the reading scale. Female,..,..,..,..,..,..,..,..,..,485.6180472
Belarus,PISA: Mean performance on the reading scale. Male,..,..,..,..,..,..,..,..,..,462.8706773
Belarus,PISA: Mean performance on the science scale,..,..,..,..,..,..,..,..,..,471.2636808
Belarus,PISA: Mean performance on the science scale. Female,..,..,..,..,..,..,..,..,..,469.739816
Belarus,PISA: Mean performance on the science scale. Male,..,..,..,..,..,..,..,..,..,472.6700854
Belgium,PISA: 15-year-olds by mathematics proficiency level (%). Below Level 1,..,7.71280224,..,..,6.958772376,..,..,7.209325895,..,6.86310343
Belgium,PISA: 15-year-olds by mathematics proficiency level (%). Level 1,..,11.33837293,..,..,12.00441758,..,..,12.8533353,..,12.79882224
Belgium,PISA: 15-year-olds by mathematics proficiency level (%). Level 2,..,17.47544306,..,..,18.42510173,..,..,18.84297474,..,18.6166728
Belgium,PISA: 15-year-olds by mathematics proficiency level (%). Level 3,..,21.80294977,..,..,22.4451602,..,..,23.40191272,..,23.76589057
Belgium,PISA: 15-year-olds by mathematics proficiency level (%). Level 4,..,21.30004824,..,..,20.62203697,..,..,21.84177509,..,22.22369739
Belgium,PISA: 15-year-olds by mathematics proficiency level (%). Level 5,..,14.5502919,..,..,13.42145797,..,..,12.29363226,..,12.49915454
Belgium,PISA: 15-year-olds by mathematics proficiency level (%). Level 6,..,5.82009185,..,..,6.123053187,..,..,3.557044003,..,3.232659025
Belgium,PISA: 15-year-olds by reading proficiency level (%). Below Level 1C,..,0,..,..,0,..,..,0,..,0
Belgium,PISA: 15-year-olds by reading proficiency level (%). Level 1A,..,12,..,..,10,..,..,13,..,14
Belgium,PISA: 15-year-olds by reading proficiency level (%). Level 1B,..,5,..,..,4,..,..,5,..,6
Belgium,PISA: 15-year-olds by reading proficiency level (%). Level 1C,..,1,..,..,1,..,..,1,..,1
Belgium,PISA: 15-year-olds by reading proficiency level (%). Level 2,..,20,..,..,20,..,..,21,..,22
Belgium,PISA: 15-year-olds by reading proficiency level (%). Level 3,..,26,..,..,27,..,..,27,..,26
Belgium,PISA: 15-year-olds by reading proficiency level (%). Level 4,..,25,..,..,24,..,..,23,..,20
Belgium,PISA: 15-year-olds by reading proficiency level (%). Level 5,..,10,..,..,10,..,..,8,..,8
Belgium,PISA: 15-year-olds by reading proficiency level (%). Level 6,..,1,..,..,1,..,..,1,..,1
Belgium,PISA: 15-year-olds by science proficiency level (%). Below Level 1B,..,1,..,..,1,..,..,0.491536471,..,0.550650909
Belgium,PISA: 15-year-olds by science proficiency level (%). Level 1A,..,11.68143141,..,..,11.82715822,..,..,14.36902803,..,14.15057506
Belgium,PISA: 15-year-olds by science proficiency level (%). Level 1B,..,5,..,..,5,..,..,4.922509298,..,5.305870863
Belgium,PISA: 15-year-olds by science proficiency level (%). Level 2,..,20.6555668,..,..,21.51421295,..,..,21.9491545,..,22.22453214
Belgium,PISA: 15-year-olds by science proficiency level (%). Level 3,..,27.19214105,..,..,28.72789072,..,..,26.79404139,..,28.40277986
Belgium,PISA: 15-year-olds by science proficiency level (%). Level 4,..,24.01715707,..,..,22.98659087,..,..,22.4856626,..,21.33232345
Belgium,PISA: 15-year-olds by science proficiency level (%). Level 5,..,9.041409005,..,..,8.116138586,..,..,8.032404997,..,7.317500195
Belgium,PISA: 15-year-olds by science proficiency level (%). Level 6,..,1.051367095,..,..,0.941762022,..,..,0.955662714,..,0.715767523
Belgium,PISA: Distribution of Mathematics Scores: 10th Percentile Score,..,372.7518084,..,..,377.8548,..,..,374.3542,..,376.5234
Belgium,PISA: Distribution of Mathematics Scores: 25th Percentile Score,..,443.6750273,..,..,443.11418,..,..,438.0406,..,439.8344
Belgium,PISA: Distribution of Mathematics Scores: 50th Percentile Score,..,515.2722769,..,..,514.5292447,..,..,512.7295,..,514.2278
Belgium,PISA: Distribution of Mathematics Scores: 5th Percentile Score,..,335.1378719,..,..,342.41316,..,..,340.9519,..,344.0781
Belgium,PISA: Distribution of Mathematics Scores: 75th Percentile Score,..,592.5455678,..,..,588.66646,..,..,578.7088,..,578.9802
Belgium,PISA: Distribution of Mathematics Scores: 90th Percentile Score,..,645.936641,..,..,645.73142,..,..,629.6829,..,628.353
Belgium,PISA: Distribution of Mathematics Scores: 95th Percentile Score,..,675.2998909,..,..,677.2005,..,..,657.3134,..,655.5793
Belgium,PISA: Distribution of Reading Scores: 10th Percentile Score,..,367.7132703,..,..,373.1045,..,..,360.0961,..,352.306
Belgium,PISA: Distribution of Reading Scores: 25th Percentile Score,..,436.1116342,..,..,443.56048,..,..,429.2424,..,421.3862
Belgium,PISA: Distribution of Reading Scores: 50th Percentile Score,..,505.9457962,..,..,508.6178763,..,..,507.1101,..,497.6026
Belgium,PISA: Distribution of Reading Scores: 5th Percentile Score,..,326.105779,..,..,325.82088,..,..,322.926,..,317.2521
Belgium,PISA: Distribution of Reading Scores: 75th Percentile Score,..,582.8450282,..,..,583.0005,..,..,573.1786,..,567.8217
Belgium,PISA: Distribution of Reading Scores: 90th Percentile Score,..,630.5703508,..,..,632.64058,..,..,622.8442,..,623.4654
Belgium,PISA: Distribution of Reading Scores: 95th Percentile Score,..,656.5183239,..,..,659.87664,..,..,649.5038,..,653.065
Belgium,PISA: Distribution of Science Scores: 10th Percentile Score,..,363.6329728,..,..,368.22082,..,..,363.8017,..,362.5334
Belgium,PISA: Distribution of Science Scores: 25th Percentile Score,..,438.2693025,..,..,438.84744,..,..,429.4083,..,428.3953
Belgium,PISA: Distribution of Science Scores: 50th Percentile Score,..,506.5755263,..,..,504.867653,..,..,507.8371,..,505.4762
Belgium,PISA: Distribution of Science Scores: 5th Percentile Score,..,321.3912719,..,..,325.5688,..,..,331.7391,..,328.2019
Belgium,PISA: Distribution of Science Scores: 75th Percentile Score,..,583.233868,..,..,577.30326,..,..,576.8102,..,571.1352
Belgium,PISA: Distribution of Science Scores: 90th Percentile Score,..,633.6068631,..,..,629.14956,..,..,628.6854,..,623.5968
Belgium,PISA: Distribution of Science Scores: 95th Percentile Score,..,661.4323014,..,..,657.45992,..,..,656.621,..,652.0906
Belgium,PISA: Female 15-year-olds by mathematics proficiency level (%). Below Level 1,..,9.470106418,..,..,7.040291667,..,..,7.872687253,..,7.367308316
Belgium,PISA: Female 15-year-olds by mathematics proficiency level (%). Level 1,..,11.90456646,..,..,12.29221724,..,..,13.3453806,..,13.64784018
Belgium,PISA: Female 15-year-olds by mathematics proficiency level (%). Level 2,..,17.93770564,..,..,19.80265257,..,..,19.69736983,..,18.83080655
Belgium,PISA: Female 15-year-olds by mathematics proficiency level (%). Level 3,..,22.92998156,..,..,23.38970014,..,..,24.65708212,..,24.68412505
Belgium,PISA: Female 15-year-olds by mathematics proficiency level (%). Level 4,..,21.49077711,..,..,20.7172294,..,..,21.48671768,..,22.12616484
Belgium,PISA: Female 15-year-olds by mathematics proficiency level (%). Level 5,..,12.38004923,..,..,11.87432068,..,..,10.54477005,..,11.1596896
Belgium,PISA: Female 15-year-olds by mathematics proficiency level (%). Level 6,..,3.886813577,..,..,4.883588299,..,..,2.395992471,..,2.184065457
Belgium,PISA: Female 15-year-olds by reading proficiency level (%). Below Level 1C,..,0,..,..,0,..,..,0,..,0
Belgium,PISA: Female 15-year-olds by reading proficiency level (%). Level 1A,..,5,..,..,4,..,..,6,..,6
Belgium,PISA: Female 15-year-olds by reading proficiency level (%). Level 1B,..,2,..,..,1,..,..,2,..,2
Belgium,PISA: Female 15-year-olds by reading proficiency level (%). Level 1C,..,0,..,..,0,..,..,0,..,0
Belgium,PISA: Female 15-year-olds by reading proficiency level (%). Level 2,..,9,..,..,10,..,..,10,..,11
Belgium,PISA: Female 15-year-olds by reading proficiency level (%). Level 3,..,13,..,..,14,..,..,13,..,14
Belgium,PISA: Female 15-year-olds by reading proficiency level (%). Level 4,..,13,..,..,14,..,..,12,..,11
Belgium,PISA: Female 15-year-olds by reading proficiency level (%). Level 5,..,6,..,..,6,..,..,5,..,5
Belgium,PISA: Female 15-year-olds by reading proficiency level (%). Level 6,..,1,..,..,1,..,..,1,..,1
Belgium,PISA: Female 15-year-olds by science proficiency level (%). Below Level 1B,..,1,..,..,1,..,..,0.575942945,..,0.52614074
Belgium,PISA: Female 15-year-olds by science proficiency level (%). Level 1A,..,12.05469845,..,..,11.81205135,..,..,14.73330799,..,14.35661668
Belgium,PISA: Female 15-year-olds by science proficiency level (%). Level 1B,..,5,..,..,4,..,..,5.212551935,..,5.296084576
Belgium,PISA: Female 15-year-olds by science proficiency level (%). Level 2,..,21.28600342,..,..,23.14658612,..,..,22.77748606,..,22.46478367
Belgium,PISA: Female 15-year-olds by science proficiency level (%). Level 3,..,28.69434906,..,..,30.01747909,..,..,27.90808713,..,29.42037625
Belgium,PISA: Female 15-year-olds by science proficiency level (%). Level 4,..,23.43377408,..,..,22.48281745,..,..,21.76177515,..,21.15869974
Belgium,PISA: Female 15-year-olds by science proficiency level (%). Level 5,..,7.684717856,..,..,6.880735008,..,..,6.538991113,..,6.308312588
Belgium,PISA: Female 15-year-olds by science proficiency level (%). Level 6,..,0.784344433,..,..,0.660826647,..,..,0.491857681,..,0.468985762
Belgium,PISA: Male 15-year-olds by mathematics proficiency level (%). Below Level 1,..,6.030063197,..,..,6.877874826,..,..,6.566759973,..,6.355733052
Belgium,PISA: Male 15-year-olds by mathematics proficiency level (%). Level 1,..,10.79620388,..,..,11.71881294,..,..,12.37671491,..,11.94447401
Belgium,PISA: Male 15-year-olds by mathematics proficiency level (%). Level 2,..,17.03279499,..,..,17.05805735,..,..,18.01536372,..,18.40119468
Belgium,PISA: Male 15-year-olds by mathematics proficiency level (%). Level 3,..,20.72373969,..,..,21.50782417,..,..,22.18609111,..,22.84189125
Belgium,PISA: Male 15-year-olds by mathematics proficiency level (%). Level 4,..,21.11741229,..,..,20.52757055,..,..,22.18570195,..,22.32184226
Belgium,PISA: Male 15-year-olds by mathematics proficiency level (%). Level 5,..,16.62844782,..,..,14.95679538,..,..,13.98767012,..,13.8470289
Belgium,PISA: Male 15-year-olds by mathematics proficiency level (%). Level 6,..,7.671338134,..,..,7.353064792,..,..,4.681698219,..,4.287835859
Belgium,PISA: Male 15-year-olds by reading proficiency level (%). Below Level 1C,..,0,..,..,0,..,..,0,..,0
Belgium,PISA: Male 15-year-olds by reading proficiency level (%). Level 1A,..,7,..,..,6,..,..,7,..,8
Belgium,PISA: Male 15-year-olds by reading proficiency level (%). Level 1B,..,3,..,..,3,..,..,3,..,4
Belgium,PISA: Male 15-year-olds by reading proficiency level (%). Level 1C,..,1,..,..,1,..,..,1,..,1
Belgium,PISA: Male 15-year-olds by reading proficiency level (%). Level 2,..,11,..,..,11,..,..,11,..,12
Belgium,PISA: Male 15-year-olds by reading proficiency level (%). Level 3,..,13,..,..,14,..,..,13,..,12
Belgium,PISA: Male 15-year-olds by reading proficiency level (%). Level 4,..,11,..,..,11,..,..,11,..,9
Belgium,PISA: Male 15-year-olds by reading proficiency level (%). Level 5,..,4,..,..,4,..,..,4,..,4
Belgium,PISA: Male 15-year-olds by reading proficiency level (%). Level 6,..,0,..,..,0,..,..,0,..,1
Belgium,PISA: Male 15-year-olds by science proficiency level (%). Below Level 1B,..,2,..,..,2,..,..,0.40977602,..,0.575314958
Belgium,PISA: Male 15-year-olds by science proficiency level (%). Level 1A,..,11.32400268,..,..,11.84214987,..,..,14.01616773,..,13.94323988
Belgium,PISA: Male 15-year-olds by science proficiency level (%). Level 1B,..,5,..,..,5,..,..,4.641559085,..,5.315718589
Belgium,PISA: Male 15-year-olds by science proficiency level (%). Level 2,..,20.05188059,..,..,19.89428973,..,..,21.14678996,..,21.98277226
Belgium,PISA: Male 15-year-olds by science proficiency level (%). Level 3,..,25.75367405,..,..,27.44813792,..,..,25.7149194,..,27.37879481
Belgium,PISA: Male 15-year-olds by science proficiency level (%). Level 4,..,24.57578622,..,..,23.48652206,..,..,23.18685722,..,21.5070372
Belgium,PISA: Male 15-year-olds by science proficiency level (%). Level 5,..,10.34053365,..,..,9.342119856,..,..,9.479002476,..,8.333023669
Belgium,PISA: Male 15-year-olds by science proficiency level (%). Level 6,..,1.307059573,..,..,1.22055473,..,..,1.404928118,..,0.964098626
Belgium,PISA: Mean performance on the mathematics scale,..,515.2722769,..,..,514.5292447,..,..,506.9844,..,508.0703064
Belgium,PISA: Mean performance on the mathematics scale. Female,..,504.1569178,..,..,508.9346117,..,..,499.7390224,..,502.0468298
Belgium,PISA: Mean performance on the mathematics scale. Male,..,525.9159941,..,..,520.081208,..,..,514.0025721,..,514.1315994
Belgium,PISA: Mean performance on the reading scale,..,505.9457962,..,..,508.6178763,..,..,498.5242,..,492.8644386
Belgium,PISA: Mean performance on the reading scale. Female,..,519.8060736,..,..,524.602442,..,..,506.6385988,..,503.6872347
Belgium,PISA: Mean performance on the reading scale. Male,..,492.6736317,..,..,492.7552234,..,..,490.6641558,..,481.973695
Belgium,PISA: Mean performance on the science scale,..,506.5755263,..,..,504.867653,..,..,501.9997,..,498.7731272
Belgium,PISA: Mean performance on the science scale. Female,..,503.2850956,..,..,502.8999001,..,..,496.0318674,..,496.370479
Belgium,PISA: Mean performance on the science scale. Male,..,509.7263388,..,..,506.8203981,..,..,507.7804771,..,501.1908598
Benin,PASEC: 2nd grade students by language proficiency level (%). Below Level 1,..,..,..,..,..,..,15.5,..,..,..
Benin,PASEC: 2nd grade students by language proficiency level (%). Level 1,..,..,..,..,..,..,46.6,..,..,..
Benin,PASEC: 2nd grade students by language proficiency level (%). Level 2,..,..,..,..,..,..,28.3,..,..,..
Benin,PASEC: 2nd grade students by language proficiency level (%). Level 3,..,..,..,..,..,..,6.3,..,..,..
Benin,PASEC: 2nd grade students by language proficiency level (%). Level 4,..,..,..,..,..,..,3.3,..,..,..
Benin,PASEC: 2nd grade students by mathematics proficiency level (%). Below Level 1,..,..,..,..,..,..,28,..,..,..
Benin,PASEC: 2nd grade students by mathematics proficiency level (%). Level 1,..,..,..,..,..,..,38.5,..,..,..
Benin,PASEC: 2nd grade students by mathematics proficiency level (%). Level 2,..,..,..,..,..,..,25.1,..,..,..
Benin,PASEC: 2nd grade students by mathematics proficiency level (%). Level 3,..,..,..,..,..,..,8.4,..,..,..
Benin,PASEC: 6th grade students by mathematics proficiency level (%). Below Level 1,..,..,..,..,..,..,24.6,..,..,..
Benin,PASEC: 6th grade students by mathematics proficiency level (%). Level 1,..,..,..,..,..,..,35.6,..,..,..
Benin,PASEC: 6th grade students by mathematics proficiency level (%). Level 2,..,..,..,..,..,..,29,..,..,..
Benin,PASEC: 6th grade students by mathematics proficiency level (%). Level 3,..,..,..,..,..,..,10.8,..,..,..
Benin,PASEC: 6th grade students by reading proficiency level (%). Below Level 1,..,..,..,..,..,..,4.6,..,..,..
Benin,PASEC: 6th grade students by reading proficiency level (%). Level 1,..,..,..,..,..,..,17.5,..,..,..
Benin,PASEC: 6th grade students by reading proficiency level (%). Level 2,..,..,..,..,..,..,26.2,..,..,..
Benin,PASEC: 6th grade students by reading proficiency level (%). Level 3,..,..,..,..,..,..,29,..,..,..
Benin,PASEC: 6th grade students by reading proficiency level (%). Level 4,..,..,..,..,..,..,22.7,..,..,..
Benin,PASEC: Average performance gap between 2nd grade students in multigrade and standard classes. Language,..,..,..,..,..,..,22.8,..,..,..
Benin,PASEC: Average performance gap between 2nd grade students in multigrade and standard classes. Mathematics,..,..,..,..,..,..,6.7,..,..,..
Benin,PASEC: Average performance gap between 2nd grade students in private and public education. Language,..,..,..,..,..,..,58,..,..,..
Benin,PASEC: Average performance gap between 2nd grade students in private and public education. Mathematics,..,..,..,..,..,..,47.1,..,..,..
Benin,PASEC: Average performance gap between 2nd grade students in rural and urban areas. Language,..,..,..,..,..,..,-30.3,..,..,..
Benin,PASEC: Average performance gap between 2nd grade students in rural and urban areas. Mathematics,..,..,..,..,..,..,-45.9,..,..,..
Benin,PASEC: Average performance gap between 2nd grade students who attended/did not attend pre-primary education. Language,..,..,..,..,..,..,25,..,..,..
Benin,PASEC: Average performance gap between 2nd grade students who attended/did not attend pre-primary education. Mathematics,..,..,..,..,..,..,9.5,..,..,..
Benin,PASEC: Average performance gap between 6th grade students in multigrade and standard classes. Mathematics,..,..,..,..,..,..,-31.9,..,..,..
Benin,PASEC: Average performance gap between 6th grade students in multigrade and standard classes. Reading,..,..,..,..,..,..,-29.5,..,..,..
Benin,PASEC: Average performance gap between 6th grade students in private and public education. Mathematics,..,..,..,..,..,..,65.1,..,..,..
Benin,PASEC: Average performance gap between 6th grade students in private and public education. Reading,..,..,..,..,..,..,67.7,..,..,..
Benin,PASEC: Average performance gap between 6th grade students in rural and urban areas. Mathematics,..,..,..,..,..,..,-61.4,..,..,..
Benin,PASEC: Average performance gap between 6th grade students in rural and urban areas. Reading,..,..,..,..,..,..,-62.4,..,..,..
Benin,PASEC: Average performance gap between 6th grade students who attended/did not attend pre-primary education. Mathematics,..,..,..,..,..,..,38.7,..,..,..
Benin,PASEC: Average performance gap between 6th grade students who attended/did not attend pre-primary education. Reading,..,..,..,..,..,..,46,..,..,..
Benin,PASEC: Distribution of 2nd grade language scores: 10th Percentile Score,..,..,..,..,..,..,381.6,..,..,..
Benin,PASEC: Distribution of 2nd grade language scores: 1st Percentile Score,..,..,..,..,..,..,300.7,..,..,..
Benin,PASEC: Distribution of 2nd grade language scores: 25th Percentile Score,..,..,..,..,..,..,419.5,..,..,..
Benin,PASEC: Distribution of 2nd grade language scores: 50th Percentile Score,..,..,..,..,..,..,452.5,..,..,..
Benin,PASEC: Distribution of 2nd grade language scores: 5th Percentile Score,..,..,..,..,..,..,357.4,..,..,..
Benin,PASEC: Distribution of 2nd grade language scores: 75th Percentile Score,..,..,..,..,..,..,492.2,..,..,..
Benin,PASEC: Distribution of 2nd grade language scores: 90th Percentile Score,..,..,..,..,..,..,538,..,..,..
Benin,PASEC: Distribution of 2nd grade language scores: 95th Percentile Score,..,..,..,..,..,..,581.2,..,..,..
Benin,PASEC: Distribution of 2nd grade language scores: 99th Percentile Score,..,..,..,..,..,..,665.2,..,..,..
Benin,PASEC: Distribution of 2nd grade mathematics scores: 10th Percentile Score,..,..,..,..,..,..,354.2,..,..,..
Benin,PASEC: Distribution of 2nd grade mathematics scores: 1st Percentile Score,..,..,..,..,..,..,254.4,..,..,..
Benin,PASEC: Distribution of 2nd grade mathematics scores: 25th Percentile Score,..,..,..,..,..,..,394.3,..,..,..
Benin,PASEC: Distribution of 2nd grade mathematics scores: 50th Percentile Score,..,..,..,..,..,..,444.8,..,..,..
Benin,PASEC: Distribution of 2nd grade mathematics scores: 5th Percentile Score,..,..,..,..,..,..,322.9,..,..,..
Benin,PASEC: Distribution of 2nd grade mathematics scores: 75th Percentile Score,..,..,..,..,..,..,515.1,..,..,..
Benin,PASEC: Distribution of 2nd grade mathematics scores: 90th Percentile Score,..,..,..,..,..,..,566.1,..,..,..
Benin,PASEC: Distribution of 2nd grade mathematics scores: 95th Percentile Score,..,..,..,..,..,..,608.5,..,..,..
Benin,PASEC: Distribution of 2nd grade mathematics scores: 99th Percentile Score,..,..,..,..,..,..,689.3,..,..,..
Benin,PASEC: Distribution of 2nd grade students by average number of letters read accurately in one minute. 0 to 5 Letters,..,..,..,..,..,..,41.6,..,..,..
Benin,PASEC: Distribution of 2nd grade students by average number of letters read accurately in one minute. 11 to 20 Letters,..,..,..,..,..,..,13.5,..,..,..
Benin,PASEC: Distribution of 2nd grade students by average number of letters read accurately in one minute. 20+ Letters,..,..,..,..,..,..,8,..,..,..
Benin,PASEC: Distribution of 2nd grade students by average number of letters read accurately in one minute. 6 to 10 Letters,..,..,..,..,..,..,36.9,..,..,..
Benin,PASEC: Distribution of 2nd grade students by average number of words read accurately in one minute. 0 Words,..,..,..,..,..,..,41.2,..,..,..
Benin,PASEC: Distribution of 2nd grade students by average number of words read accurately in one minute. 1 to 5 Words,..,..,..,..,..,..,36.3,..,..,..
Benin,PASEC: Distribution of 2nd grade students by average number of words read accurately in one minute. 11 to 20 Words,..,..,..,..,..,..,6.1,..,..,..
Benin,PASEC: Distribution of 2nd grade students by average number of words read accurately in one minute. 20+ Words,..,..,..,..,..,..,3.6,..,..,..
Benin,PASEC: Distribution of 2nd grade students by average number of words read accurately in one minute. 6 to 10 Words,..,..,..,..,..,..,12.8,..,..,..
Benin,PASEC: Distribution of 2nd grade students by last number reached when counting out loud. 0 to 60,..,..,..,..,..,..,65.6,..,..,..
Benin,PASEC: Distribution of 2nd grade students by last number reached when counting out loud. 61 to 80,..,..,..,..,..,..,21.5,..,..,..
Benin,PASEC: Distribution of 2nd grade students by last number reached when counting out loud. 80+,..,..,..,..,..,..,12.9,..,..,..
Benin,PASEC: Distribution of 6th grade mathematics scores: 10th Percentile Score,..,..,..,..,..,..,381.4,..,..,..
Benin,PASEC: Distribution of 6th grade mathematics scores: 1st Percentile Score,..,..,..,..,..,..,287.4,..,..,..
Benin,PASEC: Distribution of 6th grade mathematics scores: 25th Percentile Score,..,..,..,..,..,..,434.7,..,..,..
Benin,PASEC: Distribution of 6th grade mathematics scores: 50th Percentile Score,..,..,..,..,..,..,497,..,..,..
Benin,PASEC: Distribution of 6th grade mathematics scores: 5th Percentile Score,..,..,..,..,..,..,352.8,..,..,..
Benin,PASEC: Distribution of 6th grade mathematics scores: 75th Percentile Score,..,..,..,..,..,..,555.9,..,..,..
Benin,PASEC: Distribution of 6th grade mathematics scores: 90th Percentile Score,..,..,..,..,..,..,614,..,..,..
Benin,PASEC: Distribution of 6th grade mathematics scores: 95th Percentile Score,..,..,..,..,..,..,652.3,..,..,..
Benin,PASEC: Distribution of 6th grade mathematics scores: 99th Percentile Score,..,..,..,..,..,..,717.6,..,..,..
Benin,PASEC: Distribution of 6th grade reading scores: 10th Percentile Score,..,..,..,..,..,..,397.3,..,..,..
Benin,PASEC: Distribution of 6th grade reading scores: 1st Percentile Score,..,..,..,..,..,..,311.7,..,..,..
Benin,PASEC: Distribution of 6th grade reading scores: 25th Percentile Score,..,..,..,..,..,..,450.4,..,..,..
Benin,PASEC: Distribution of 6th grade reading scores: 50th Percentile Score,..,..,..,..,..,..,522.3,..,..,..
Benin,PASEC: Distribution of 6th grade reading scores: 5th Percentile Score,..,..,..,..,..,..,368,..,..,..
Benin,PASEC: Distribution of 6th grade reading scores: 75th Percentile Score,..,..,..,..,..,..,587.6,..,..,..
Benin,PASEC: Distribution of 6th grade reading scores: 90th Percentile Score,..,..,..,..,..,..,653.4,..,..,..
Benin,PASEC: Distribution of 6th grade reading scores: 95th Percentile Score,..,..,..,..,..,..,699.3,..,..,..
Benin,PASEC: Distribution of 6th grade reading scores: 99th Percentile Score,..,..,..,..,..,..,764.3,..,..,..
Benin,PASEC: Mean performance on the language scale for 2nd grade students who attended pre-primary education,..,..,..,..,..,..,473.9,..,..,..
Benin,PASEC: Mean performance on the language scale for 2nd grade students who did not attend pre-primary education,..,..,..,..,..,..,448.9,..,..,..
Benin,PASEC: Mean performance on the language scale for 2nd grade students. Female,..,..,..,..,..,..,459.6,..,..,..
Benin,PASEC: Mean performance on the language scale for 2nd grade students. Male,..,..,..,..,..,..,457.2,..,..,..
Benin,PASEC: Mean performance on the language scale for 2nd grade students. Total,..,..,..,..,..,..,458.3,..,..,..
Benin,PASEC: Mean performance on the mathematics scale for 2nd grade students who attended pre-primary education,..,..,..,..,..,..,462.2,..,..,..
Benin,PASEC: Mean performance on the mathematics scale for 2nd grade students who did not attend pre-primary education,..,..,..,..,..,..,452.7,..,..,..
Benin,PASEC: Mean performance on the mathematics scale for 2nd grade students. Female,..,..,..,..,..,..,457.4,..,..,..
Benin,PASEC: Mean performance on the mathematics scale for 2nd grade students. Male,..,..,..,..,..,..,452.1,..,..,..
Benin,PASEC: Mean performance on the mathematics scale for 2nd grade students. Total,..,..,..,..,..,..,454.7,..,..,..
Benin,PASEC: Mean performance on the mathematics scale for 6th grade students who attended pre-primary education,..,..,..,..,..,..,525.3,..,..,..
Benin,PASEC: Mean performance on the mathematics scale for 6th grade students who did not attend pre-primary education,..,..,..,..,..,..,486.6,..,..,..
Benin,PASEC: Mean performance on the mathematics scale for 6th grade students. Female,..,..,..,..,..,..,499.5,..,..,..
Benin,PASEC: Mean performance on the mathematics scale for 6th grade students. Male,..,..,..,..,..,..,494,..,..,..
Benin,PASEC: Mean performance on the mathematics scale for 6th grade students. Total,..,..,..,..,..,..,496.9,..,..,..
